[-3.061, -9.989, 12.26, 1.82, 11.257, -2.078, 15.726, 8.191, 1.496, 11.215, 22.675, 10.485, 4.796, 19.849, 7.745, 4.599, 2.87, 16.096, -5.988, 5.912, -6.856, -2.093, -5.842, 4.216, -6.336, 3.853, 18.273, 3.396, 2.978, 14.168, 4.738, -11.329, -5.092, -10.19, -3.267, 1.671, -1.859, -2.622, -3.029, -2.314, 4.801, 15.506, 2.987, 9.956, 7.548, 36.728, 1.793, 8.064, 6.531, 4.637, -5.335, 6.716, 0.143, 3.396, 19.784, 15.551, 5.104, -3.823, 3.681, 4.279, 8.509, 23.998, 10.872, 0.307, 11.422, 0.226, -3.654, None, None, None, None, -19.525, 10.11, 1.292, -2.511, 8.517, 9.938, 13.027, 2.207, 9.051, -1.669, -0.652, -11.759, -14.716, 25.152, -4.018, -3.815]
[-1.711, 25.569, 20.707, -5.003, -4.121, 2.777, 24.931, 5.148, 8.116, -5.941, 7.685, 5.844, 7.432, 26.097, -3.256, 3.408, -10.15, -6.092, 8.844, 2.793, 2.5, 6.451, -15.445, -4.166, 2.172, 8.314, 13.921, -6.331, 14.799, 2.925, 1.599, -1.002, -0.597, 1.092, -14.993, -8.835, 7.861, 2.85, -6.696, -2.771, -1.695, 5.706, 15.684, 8.972, 12.763, -10.085, 26.378, 20.197, 1.608, 12.44, 2.678, 3.652, 7.705, -1.641, -9.64, 7.403, 2.831, -3.712, -2.76, -13.952, 21.857, 0.076, -1.348, -0.576, 0.819, 9.347, 18.513, None, None, None, None, 10.069, -9.558, 6.77, 5.114, -1.529, -3.396, -0.82, 1.498, 7.091, -3.806, 6.363, -13.747, 7.58, 17.15, -0.552, -3.401]
[20.091, 0.465, -3.786, 11.176, 6.438, -1.48, 4.182, 6.402, 0.82, -5.663, -8.484, 2.588, -4.31, 6.428, -10.872, -15.526, -0.088, -13.486, 2.011, 10.019, -2.182, 19.969, 12.392, 12.821, 2.342, 2.912, -8.356, -2.852, 7.508, 1.242, 17.071, 22.102, 7.639, -8.3, -0.369, 4.73, 11.145, 13.516, 3.128, 13.664, 8.668, 21.008, 6.644, 8.125, -6.743, 3.978, 7.851, 0.33, -1.729, -7.102, 3.838, -11.988, 7.434, 13.217, 30.328, -12.176, 2.089, 12.194, 9.183, -3.337, 2.81, -4.814, -10.095, 26.29, -7.764, -8.178, 0.65, None, None, None, None, 8.877, 1.649, 2.937, 20.441, 13.969, -1.659, -9.105, 15.372, -0.667, 7.099, -5.623, 11.191, 11.59, 3.748, 4.988, 5.977]
[20.045, -3.62, 8.248, -2.742, -4.057, -12.188, 17.045, 10.139, -2.431, 11.138, -2.051, -10.336, 11.119, 1.57, -2.674, 9.428, -20.608, 6.634, -5.914, 2.713, 17.326, 3.693, 10.431, 3.472, -1.217, -11.419, -5.354, 12.297, 0.847, 9.505, 3.846, 2.129, 16.173, 5.665, -1.629, 20.298, -3.709, 4.194, 18.594, 3.713, 1.235, 13.17, 2.682, 2.463, -5.85, -18.247, 6.595, 11.446, -2.638, -2.141, 2.261, 27.68, 21.907, 7.831, -8.07, -15.012, 16.421, 8.463, 15.231, -6.369, 8.38, 4.662, -7.17, 10.711, 2.193, 1.887, -2.307, None, None, None, None, -3.391, 10.355, 1.476, -10.3, -9.707, 16.252, -6.054, -9.369, 3.811, 6.45, 18.18, -5.915, 2.098, -1.02, 6.979, 8.608]
[16.601, 2.872, 0.989, 6.971, -0.927, -5.359, -6.761, 0.895, 13.825, 5.777, 20.925, -4.013, 16.108, 13.63, 9.236, 14.882, 3.357, -3.583, -1.723, 4.363, 8.056, 12.217, 5.142, 16.566, 3.314, -3.759, -17.323, -12.429, -1.954, -5.515, 13.26, 0.356, 0.522, -7.078, 6.308, -11.168, -17.36, 1.345, -4.752, 3.48, 11.373, -7.998, -2.256, 10.124, -4.244, 13.869, 5.54, 6.05, 0.549, 2.955, 8.888, 17.762, -8.539, -4.988, 10.805, -1.246, 8.831, 12.391, 11.393, 7.188, -4.435, -8.782, 6.053, 4.442, 16.543, 11.098, 4.702, None, None, None, None, 17.267, -2.434, 2.425, 20.537, 19.385, -0.521, -3.097, 3.136, 1.19, 13.859, -4.739, 9.683, -1.776, 11.27, 3.946, 2.007]
[-13.112, -14.338, 1.452, -1.859, -6.65, 19.676, 9.417, 6.933, -5.554, 5.549, 3.455, -4.085, -4.983, 6.085, -10.967, 1.054, -2.386, -2.6, 1.952, -2.078, 3.063, 8.827, 4.007, 22.511, 0.134, -8.313, 16.059, -6.877, -12.605, -2.768, 19.322, -7.419, 21.899, -3.665, 10.412, 2.535, 10.858, 10.296, 9.906, 2.111, 9.364, 7.306, -6.772, -9.385, 27.617, 2.101, 7.608, 13.825, -5.37, 3.46, 4.169, -16.987, 6.366, 9.578, -1.365, -7.187, -7.206, 2.534, 0.351, -9.24, 1.074, -1.804, -5.257, 13.852, -11.312, 5.028, -0.447, None, None, None, None, 13.698, 12.144, 2.047, -9.578, 16.574, 1.726, 7.529, 1.801, -5.608, 2.972, 7.745, -3.001, -4.702, -4.234, 21.014, -6.595]
[-4.565, 1.708, 27.295, 5.127, -0.88, -8.55, -1.317, 10.651, 0.937, 19.662, 16.247, -2.485, 2.38, 6.753, -4.715, 18.247, 7.897, 6.051, 5.865, 12.935, 15.89, 6.767, 14.651, -0.5, 16.024, -10.814, 9.018, -0.935, -6.637, 4.211, 19.599, 1.445, 3.766, -1.269, 19.975, 4.019, 11.472, -7.049, -19.631, -8.71, -4.907, 14.2, 8.562, -10.067, 19.635, 14.789, 6.179, -13.075, 3.13, 10.575, 8.837, -13.809, 14.879, 8.38, 3.331, 21.287, 7.704, 11.945, -0.332, -13.754, 0.065, -2.93, 2.158, 12.947, 12.593, 14.692, 1.769, None, None, None, None, -29.361, 13.868, -4.515, -8.312, 16.702, -0.952, -4.269, 9.184, -0.66, -3.2, -4.767, 12.292, 14.938, 25.662, 15.094, 4.716]
[12.634, 2.32, 10.096, -4.534, 16.833, 12.822, 2.494, -10.931, -0.47, 8.107, 13.275, 2.049, -7.566, 24.804, 3.078, 10.044, 8.967, 5.049, -10.563, 9.14, 4.593, 12.103, -2.215, -0.861, 8.852, 2.371, -0.771, 5.442, 6.672, 20.787, -0.058, 4.492, 6.786, -7.773, 2.558, 10.009, 13.567, 21.248, 3.4, -7.224, -11.35, -5.697, 3.216, -3.134, 7.882, -2.23, 12.508, 3.604, 8.64, 3.134, -8.294, -5.056, 20.006, 6.34, 9.498, 2.389, -2.8, 13.013, 19.149, 0.843, 14.438, 5.768, 16.553, 15.203, 6.109, 2.682, 8.793, None, None, None, None, 7.039, -14.616, 12.153, 21.066, 9.54, 12.151, -2.619, -6.496, -4.876, 1.38, -12.744, 11.302, -9.14, -12.579, 0.798, 7.516]
[11.568, 8.867, -0.189, -11.524, -1.105, -9.63, -9.253, -1.499, -16.15, -9.731, -10.66, -3.73, -8.137, 8.834, 4.346, 10.507, -5.105, 18.237, 8.515, -6.198, -8.631, 4.437, 10.293, 6.991, -0.205, -21.565, -7.075, -2.875, 3.418, 8.179, 13.132, 19.254, -0.674, 6.222, 10.586, 10.025, 5.467, 18.085, 10.848, 6.285, -0.737, 5.966, -1.856, 1.316, -7.11, -4.513, -5.599, 7.68, 15.726, -5.504, 6.246, 11.456, -8.986, 13.342, -6.429, -9.677, 12.03, -0.081, 11.978, -10.56, 4.59, -1.813, -21.002, -8.668, -17.073, 15.376, 3.282, None, None, None, None, -17.883, -7.952, -6.993, 8.512, -13.364, 10.279, 12.118, 0.91, 3.242, -9.862, -1.486, -2.832, 8.844, -5.617, 25.522, -12.098]
[10.816, 6.139, -21.595, 9.847, 26.378, 7.219, 14.254, 7.63, -8.24, -8.916, -15.535, -5.142, -1.587, 9.321, 3.381, 0.962, -1.758, 9.054, -6.798, 15.046, -1.018, -0.544, -0.451, 6.48, -4.899, 11.599, -6.578, 3.075, 6.477, -1.186, -0.106, 14.108, 20.344, -3.904, -5.613, 14.528, 2.771, -2.648, 12.543, 5.274, -13.316, 20.436, 14.002, 13.248, 8.008, -9.716, 8.78, 10.95, 17.057, 14.59, -8.909, 6.328, 2.545, 5.032, -3.137, 3.411, -18.292, 11.597, 5.462, 23.026, -11.228, 16.345, 27.108, 4.083, 28.755, 1.919, 8.223, None, None, None, None, 4.654, 15.798, -2.456, 22.299, 8.354, 7.779, 5.176, -7.988, 14.998, 6.248, 9.892, 4.319, -7.243, 0.695, -3.406, 1.012]
