[0.185, -6.488, 7.987, -2.222, 2.878, 9.284, 25.341, 15.419, 3.087, 4.052, -0.787, -9.629, 7.285, -3.618, 10.341, 13.002, -7.186, -8.755, 0.505, -0.639, 9.691, -1.013, -5.389, -0.982, 6.742, -4.285, -0.47, 29.37, -8.934, -2.789, 14.3, 8.562, 21.129, 23.789, 1.916, -8.686, 6.73, -8.792, 4.913, 6.78, 4.966, 15.104, -0.478, 14.771, 1.25, 2.159, 2.435, -0.96, 13.434, 21.051, 0.503, 4.01, -5.528, 9.377, 2.437, 18.286, 9.073, -6.346, -9.496, 7.219, 2.568, 4.741, -1.569, -10.509, 1.531, 7.256, -5.034, None, None, None, None, 13.949, -4.82, 16.077, 19.761, 12.008, -0.847, -12.615, 0.82, 7.604, 6.293, -4.63, -7.052, 28.506, -11.301, 8.53, 6.99]
[1.122, -3.446, -3.761, -0.756, -7.796, -1.37, -5.989, 10.58, 12.654, -6.477, 17.896, -3.101, -0.2, 2.903, 5.252, -0.179, 1.125, 6.198, 20.95, 9.944, -5.564, 6.474, 14.753, -3.592, -10.843, 8.562, 2.878, 5.514, -1.392, 13.072, 31.468, -4.479, 4.806, 13.432, -11.046, -2.945, 13.207, -0.801, 10.268, -9.278, 10.949, 3.031, 2.144, 4.878, -6.821, 20.931, 21.87, 21.145, 2.797, 11.524, 10.008, -14.034, 3.988, -5.196, -12.442, -1.94, 4.674, 7.151, -5.991, -2.433, 1.105, 4.553, -11.9, 17.277, -6.201, 14.44, 17.321, None, None, None, None, -1.112, 6.977, 4.452, 17.447, 19.842, 18.935, 2.031, 16.938, -6.271, 1.916, 10.676, 10.541, 14.984, -5.816, -2.807, -3.023]
[-19.388, -3.009, 2.293, 22.546, -6.447, -13.059, -5.754, 17.167, 3.961, 5.635, 15.444, -3.139, 0.583, 1.942, 8.092, 16.23, 9.685, 0.421, 3.035, 1.676, -0.06, 21.112, 6.11, -6.126, 12.041, -10.584, 16.503, 15.949, -7.363, 8.112, 2.613, 5.892, 13.638, 13.323, -1.099, -4.727, 13.415, 7.094, 15.385, -16.007, 15.729, 5.884, 8.094, 13.687, 3.834, -3.44, -16.588, 7.977, -16.584, 2.544, 4.509, -5.538, 15.609, -6.747, 17.516, 2.485, 1.171, -9.257, -6.653, -8.221, -5.964, -9.541, -2.835, 3.375, -2.727, -1.25, -0.323, None, None, None, None, 24.003, 5.016, -6.064, -6.049, 12.907, -12.97, 17.596, 0.731, 14.445, 22.096, 3.153, 0.615, 10.615, 4.954, 1.336, -7.923]
[25.607, 34.737, -8.53, 1.698, -0.942, -1.298, -5.444, 6.993, 5.713, -7.656, 10.443, 7.728, 23.193, -8.612, -8.377, -12.694, 6.241, 15.512, -0.77, 3.623, 3.776, 3.837, -6.206, 12.961, 12.586, 10.095, 31.516, 0.728, -8.165, 6.288, -0.257, 3.355, 1.933, -7.181, 7.794, -4.957, 7.467, 3.472, -3.839, -8.707, -11.363, 18.625, 13.31, 7.743, -11.025, 19.681, 16.474, 13.332, 19.682, -3.405, -8.589, -1.433, 9.7, 1.271, 20.667, -16.019, 16.04, 3.661, -1.759, -8.246, 14.259, -2.695, 4.726, -4.788, -17.655, 5.519, -1.945, None, None, None, None, 4.573, -9.445, 18.472, 3.189, 3.689, 10.59, 5.378, 24.034, -3.243, -7.629, -17.952, 3.982, 2.156, -11.456, 11.461, -5.94]
[13.577, 19.179, 0.717, 1.303, 2.749, -4.883, 0.876, 7.305, 0.806, 4.537, -1.698, -6.635, 6.377, 11.602, 4, 7.208, 5.044, 3.438, -1.039, 9.005, -3.149, 6.437, -12.172, 3.729, 18.569, 7.86, 6.964, 13.504, 7.261, -7.438, -3.941, 9.784, 12.794, 12.86, -3.901, -3.971, 18.13, 3.814, 0.669, -8.261, 5.749, 35.428, -0.892, 0.781, 4.933, 0.829, 13.953, -1.064, 4.216, 11.929, 13.082, 21.051, 13.135, 2.883, 1.563, 11.905, 11.276, 2.091, 19.449, 2.016, 16.092, 22.431, 22.927, 16.39, 6.363, 2.78, -2.526, None, None, None, None, 2.722, -1.424, 10.886, 9.352, 1.992, 8.871, -4.328, -3.478, 4.772, 13.172, 7.328, -8.038, -4.116, 21.532, 21.461, 4.944]
[8.39, 15.908, 12.689, 7.805, -4.905, 26.203, 0.132, 9.546, 2.174, 6.3, -2.704, 13.342, 2.084, 11.372, 7.119, -7.895, 5.969, -2.363, 6.072, 2.504, 22.251, 11.997, 12.971, 8.148, 7.533, -5.068, 20.929, 5.439, 13.547, -7.689, 5.578, 16.082, 4.867, -3.201, -0.437, -2.943, 15.841, 13.511, 0.705, 15.657, 18.52, 4.66, 0.801, 2.747, 7.515, 16.979, 2.97, 2.677, -5.031, 8.19, 7.583, -2.975, 4.036, 0.499, -4.345, -2.377, 2.833, -10.27, 13.4, -7.473, 13.727, 7.86, 5.7, 18.322, 13.93, 16.989, 3.422, None, None, None, None, 10.294, 11.153, 4.586, 11.092, 23.864, -6.52, 9.178, -11.452, -2.226, -5.978, 2.7, 12.003, -8.434, 12.541, -5.047, 12]
[9.548, 1.307, -11.71, 4.892, 10.363, 6.564, 15.554, -2.436, 6.279, 7.632, 6.243, 18.528, 4.826, 17.27, 10.631, 1.457, 15.493, -4.415, 3.236, -13.66, 11.545, -0.461, 9.051, 2.415, 14.387, 0.771, -16.57, -2.024, 2.829, -1.387, -3.128, 14.183, 6.65, 7.12, 4.747, -0.039, -5.083, -0.823, -6.581, -14.201, -10.089, 6.828, -2.831, -10.057, -4.961, 9.672, -5.967, 13.841, 7.457, 8.212, -12.081, 10.278, -0.645, -18.891, -5.952, 17.819, 0.414, 9.096, 1.288, -16.323, 4.173, -17.757, 12.143, 3.954, -5.743, -7.788, -3.771, None, None, None, None, 6.674, -5.483, -4.364, 4.834, -3.678, 9.746, 6.118, 6.612, 2.415, -16.891, 12.02, -3.81, 3.406, 17.887, -5.535, -5.975]
[11.117, 2.24, 1.324, -7.877, 1.295, 5.389, 7.999, -11.069, -2.5, -10.396, 7.621, 2.131, 2.576, 2.739, -7.071, -7.638, 7.438, 7.053, 1.386, -11.127, 2.308, 8.167, 8.063, -0.585, 10.919, 2.651, 5.407, -3.168, -3.916, 6.014, 4.458, 4.552, 5.203, 13.167, -17.313, 1.723, -7.778, -0.996, 6.141, -8.287, 5.271, 11.74, 3.979, -11.693, 1.576, 17.266, 2.571, 1.785, 7.253, 7.122, 17.407, 5.899, 16.339, 16.573, -0.158, 24.857, 22.606, 2.367, 9.996, 9.927, 10.179, -3.055, 1.991, 2.347, -0.718, -16.413, 0.168, None, None, None, None, 2.855, 14.526, 1.302, 14.36, -8.005, 4.428, 0.994, -2.251, 4.448, -0.772, 9.085, 5.959, 4.928, -13.607, 11.982, 1.103]
[11.45, -9.663, 12.583, -6.172, 17.745, 1.061, 1.035, 9.815, 9.809, 7.615, 23.148, -7.268, 5.885, 12.489, 1.871, 10.263, -7.498, -3.816, 10.284, 9.752, -7.728, -9.573, 20.046, 14.603, -4.611, -1.155, 28.023, -8.12, 11.047, 16.65, -1.299, -15.08, 5.49, 17.89, -6.904, 17.931, 14.206, 4.542, 8.78, -4.322, 5.654, 7.37, -4.748, 6.673, 8.595, -10.502, -9.608, -11.257, 2.177, -2.376, -3.938, 16.68, -0.181, 12, 16.398, 8.542, -13.522, 0.656, 12.219, 10.186, 12.12, -4.643, -2.112, 12.757, -1.384, -7.765, 9.506, None, None, None, None, 19.709, 0.364, 8.891, 7.284, 1.154, 7.386, 18.048, 9.241, 3.098, -11.067, 0.061, 8.826, -16.677, 3.927, 9.671, 0.234]
[2.449, 7.714, 20.446, 1.966, 14.991, 0.195, 12.97, 22.653, -7.724, 3.089, 4.387, -7.04, -5.307, -7.58, -3.114, -19.223, -2.369, -12.316, 5.232, 6.658, -1.147, 4.922, 4.6, -16.55, 0.747, -4.05, 22.548, -0.073, 11.121, 5.945, 11.788, -17.786, 19.399, 7.834, -10.936, 13.272, 16.461, 7.641, 10.094, -7.214, 19.663, -4.476, -16.839, 3.29, -2.882, 19.875, 8.138, -2.497, 4.102, -17.924, 11.389, 3.869, -7.18, 2.382, 4.224, 16.146, -6.284, 2.996, 5.396, 17.044, -7.879, 0.977, 13.487, -4.709, 0.88, 10.23, 18.496, None, None, None, None, 0.597, -5.312, -2.091, 21.766, 16.939, -8.038, 4.132, 10.81, 20.975, -8.356, 8.262, 5.593, 5.345, 1.474, 0.818, -7.138]
[-2.542, 18.178, 15.479, 2.874, 6.959, 10.404, 16.551, -9.605, 7.158, 7.598, -10.67, -7.945, -10.041, 0.108, 8.376, 33.616, 4.531, -13.757, 8.249, 2.516, -2.82, 21.498, -4.05, 18.088, -5.652, 22.238, -2.826, 7.725, 19.755, 8.538, 11.495, 17.502, -1.953, -2.889, -15.407, -9.651, -3.203, 11.92, -5.288, 9.832, 17.333, 0.06, 2.507, -10.238, 2.244, -8.72, 15.964, 22.271, 8.155, 2.454, 9.432, 7.278, 24.144, -4.544, 5.852, 12.279, 15.135, 0.852, -2.22, 9.734, 7.773, 14.545, 20.931, -2.931, 4.466, 9.056, 13.277, None, None, None, None, 0.356, -4.117, 6.714, -3.756, -3.313, 5.83, 11.078, 14.727, -8.678, -1.057, 12.941, -5.021, 0.493, 13.258, 3.752, 7.673]
[1.739, -1.179, -0.848, 11.641, 23.47, 8.144, 2.68, 15.158, 6.771, 19.73, 6.902, -7.044, 15.122, -5.74, 14.896, 0.373, 9.602, -7.458, 4.526, 5.648, 11.628, 0.644, -10.908, 10.527, 2.627, -8.86, -9.1, -2.784, 0.256, 10.215, 10.902, 13.913, -14.389, 21.171, 14.657, 10.092, 18.112, -2.781, 19.001, 0.386, 21.679, 10.61, -2.299, -14.06, 6.172, 6.957, -3.239, -7.965, -7.501, -14.367, 6.1, 11.197, -6.56, 9.748, 31.294, 22.881, -0.112, 9.109, -4.024, 15.831, 4.563, 5.012, 5.974, -2.894, -13.286, -1.968, -11.125, None, None, None, None, -21.26, 9.733, 13.214, 2.077, -1.891, 6.75, 11.438, -5.487, 11.27, 4.754, 0.077, 14.662, -3.191, 3.609, 5.947, 5.383]
[-19.091, 8.781, -4.218, -6.36, -1.513, 5.129, -1.296, 22.432, 11.625, 0.94, 1.271, -6.681, -3.203, 2.694, 7.18, -0.245, 3.245, -14.83, -15.086, -4.206, -3.726, 2.15, 9.75, -4.07, 5.148, -10.422, -11.305, 15.253, 4.944, -0.74, 14.695, -0.676, 13.338, 3.035, 8.136, 14.876, -2.638, 13.408, 6.882, 3.166, 11.226, 20.546, 2.071, -15.583, -0.404, -13.77, 7.447, 8.397, -3.943, 18.288, 8.792, 0.053, 8.757, -5.048, -0.577, 20.825, 21.204, 8.21, 0.248, 12.266, 0.872, 6.349, -5.314, 11.031, 3.951, -3.893, 3.203, None, None, None, None, -8.398, -1.862, 16.005, -1.748, -1.045, 9.456, -6.076, 7.674, 6.98, 11.749, 4.455, 9.435, -11.796, 3.86, 21.414, 7.965]
[3.242, 20.593, 17.817, -11.34, 23.55, 9.256, 10.297, 14.278, -2.646, 12.569, 7.228, 10.309, 7.565, -4.508, -3.668, 1.918, 21.318, -6.869, 10.774, 6.303, 2.539, 16.791, 8.036, 9.504, 8.057, 1.465, 1.627, -2.409, 13.523, 3.462, 5.87, -7.253, -4.866, 21.409, 0.893, -2.037, 0.941, 5.707, -1.444, -0.148, -0.442, 12.013, 11.826, 14.648, 10.89, -1.156, 3.003, -6.666, 17.289, 0.954, 7.998, 1.41, -10.342, 13.607, 9.584, 18.35, 3.399, 8.487, -3.903, 12.537, 11.451, 14.094, -3.904, 13.938, 3.516, -0.758, 15.988, None, None, None, None, 2.799, 15.665, -13.548, -4.4, -2.478, 9.616, 17.198, 2.945, 18.264, 8.722, -23.976, -10.269, 12.216, 14.82, -2.608, 19.859]
[-1.624, -15.412, 5.8, -4.238, 1.723, 15.571, 8.059, -2.431, 0.266, -7.716, 2.836, 10.271, -0.162, 16.929, 4.857, 18.233, 13.295, 16.434, -0.021, 1.795, 7.415, -4.397, 0.152, 12.085, 9.279, -4.462, -2.377, 7.334, 27.915, -5.969, 6.601, 26.149, 21.38, -0.456, 0.861, -10.09, 4.127, -2.716, 17.105, 8.627, -2.842, 4.684, 9.701, 3.021, 7.549, -12.269, 14.468, -4.964, 8.016, 0.968, 11.65, -7.606, -1.877, 3.092, -23.767, -2.509, 11.223, -2.672, 6.575, 2.779, 9.2, 1.254, 11.526, -14.422, 0.282, 3.018, -4.581, None, None, None, None, 10.911, 14.873, 1.651, 5.303, 16.478, 5.881, 0.842, 2.025, 6.743, -17.729, -0.301, -1.246, 9.995, 13.45, 17.235, -10.146]
[-8.118, 11.185, 30.012, 2.444, 11.615, 13.49, 6.553, -7.822, 16.005, -0.295, 1.412, 7.048, -7.005, 2.736, 4.815, -0.101, 5.308, 7.842, 19.484, -4.731, 17.293, 14.023, -4.128, 9.527, -4.815, -5.349, -1.394, -13.412, 10.513, 5.975, 9.701, -7.138, -6.016, -11.872, -1.408, -0.148, 5.183, 8.629, 5.127, 10.163, 7.24, 9.244, 7.207, 1.457, 6.167, -2.531, -0.635, -8.822, -15.209, -1.904, -11.236, -0.032, 4.537, 13.821, 9.169, 1.204, -1.458, 21.47, 5.443, 8.773, -7.106, 24.029, -4.665, -8.093, 1.116, -10.344, -5.135, None, None, None, None, -0.464, -6.016, 14.774, 5.603, -1.81, 0.528, -1.181, -1.008, 27.249, 0.198, -3.733, -27.719, -0.394, 9.536, 3.264, 29.869]
[-10.651, 10.218, -2.636, 7.29, 1.619, -8.93, -2.651, 21.63, -9.69, -6.154, 20.739, 9.162, -2.788, 0.395, 14.523, -16.66, 4.764, 14.062, -4.797, 17.201, 1.252, -4.831, -6.861, -4.32, -6.635, -3.211, -1.223, 17.691, -17.989, 9.071, 13.944, 23.459, 3.169, 6.598, 7.044, 11.928, 15.33, -0.359, -3.444, 20.395, 0.912, 17.108, 18.029, 10.298, -10.112, -12.618, -7.954, -5.776, 1.566, 4.777, 6.17, 13.331, 4.836, 4.121, 23.533, 8.186, 8.28, -11.773, 1.035, 0.381, 1.187, 14.884, -7.481, -17.334, 2.845, -5.603, -13.934, None, None, None, None, 17.374, 3.339, -22.03, 12.588, -5.64, 6.754, 19.887, 16.664, 11.123, 12.548, -4.875, 23.91, 14.644, 12.6, -8.856, -5.466]
[0.611, -2.1, -0.101, -1.154, 2.631, -3.487, -4.884, 6.607, -3.994, 8.654, -7.298, 12.427, 8.981, -4.363, -0.276, -7.37, 7.123, 7.666, -5.461, 5.441, 1.03, -5.184, 1.369, -6.385, -10.095, 11.16, 9.655, 3.129, -0.888, 8.118, 6.733, 7.138, 2.006, 5.028, 7.837, 17.674, 10.737, 5.834, 3.783, 8.512, 3.013, 10.869, 6.45, -2.975, 9.219, -3.534, 2.891, 8.369, -10.61, 0.425, -6.547, 11.947, 4.906, 9.328, 6.187, 7.107, 1.794, -17.771, -3.334, -3.462, 0.755, 15.73, 3.955, 13.284, 6.241, -15.389, -20.146, None, None, None, None, -8.763, -3.511, 5.595, -1.905, -1.749, 4.932, -6.03, 2.071, 11.156, 4.365, -10.369, -2.691, 23.136, 15.277, 10.726, -0.608]
[12.161, 6.534, 14.009, 14.145, -9.375, 1.965, 1.095, -7.852, -0.687, -17.219, 22.266, 13.271, 3.948, 5.138, 19.426, 3.606, 1.984, 18.983, 7.526, 11.512, -0.084, 5.995, 13.28, 14.034, -4.73, 5.492, 15.472, -14.537, -0.851, -5.098, 7.395, 11.067, -24.457, 12.323, 2.902, 19.596, 7.691, 21.202, -18.358, 11.607, 13.063, 2.934, 23.018, -7.809, 10.189, 8.15, 12.791, -6.741, 6.647, 6.598, 23.032, -4.349, -27.519, 10.147, 22.301, -1.617, 0.922, 6.731, 0.304, -8.231, 4.959, 1.658, -20.938, 2.009, -5.831, 11.407, -3.993, None, None, None, None, 3.29, -4.041, 16.164, 4.32, 4.55, 23.001, 24.127, 2.961, -10.094, 1.148, 5.759, -8.51, 8.038, 10.949, -9.665, 12.31]
[-8.01, 3.197, -3.277, 2.002, 22.224, 12.762, 17.95, -6.023, -0.743, 4.05, -14.178, -0.235, 12.513, -3.296, 3.644, 4.779, 9.962, -21.435, 1.957, 10.579, -10.668, -5.634, 5.634, 6.576, 13.354, 8.778, -16, 4.294, 22.829, 10.064, -2.923, 5.678, -2.58, 8.431, 12.643, 10.551, 5.779, 14.638, 9.01, 2.346, 10.549, 9.905, -0.429, 8.294, 4.75, -3.72, 20.199, 3.392, 6.01, 4.208, 16.822, 6.549, 6.989, -4.811, 8.194, 15.34, 1.17, 3.803, 5.885, 8.705, 5.495, 7.528, -2.679, 4.893, -7.81, -3.822, 1.987, None, None, None, None, 4.806, -3.1, 18.911, 10.157, 9.014, 5.034, 5.96, -4.17, -2.921, 5.218, 18.206, 9.054, 14.28, -0.017, 13.713, 38.041]
[4.163, 19.918, 11.026, -5.196, 1.446, 18.771, 13.48, 16.379, 18.177, 13.28, 10.149, 17.828, -20.743, 7.362, 8.109, 11.559, 2.818, -6.034, 9.567, 11.307, -11.449, 0.129, 9.818, 15.1, -19.728, 9.739, -3.31, 1.225, 8.933, -3.602, 2.386, 2.474, 20.067, -7.609, -0.032, 2.908, 0.422, 9.938, 11.773, 12.34, 24.204, 4.976, 16.519, 16.281, 14.669, -2.223, 0.497, 2.579, 13.415, 3.748, -8.036, 30.76, -20.964, 10.922, 24.039, -9.883, 7.765, -10.211, 0.358, 8.067, -0.426, 8.469, 9.898, 2.414, -5.632, 6.979, -7.128, None, None, None, None, -5.945, 6.816, 9.839, -10.862, 4.569, -3.743, 9.834, 5.884, -6.613, 11.963, 12.34, 4.21, 14.315, 1.217, 10.263, 6.994]
[-5.958, 2.008, -4.572, 2.792, -10.699, 2.557, 8.739, 22.434, 4.26, -13.687, 18.48, 10.683, 20.336, 15.902, 11.422, -12.661, 26.416, 11.633, 8.723, 10.315, -4.33, 7.606, 1.35, 5.902, 13.662, 19.02, 8.937, -3.98, 13.35, -4.526, -17.02, 6.358, 3.996, 30.031, 4.344, 6.26, 16.704, 8.521, 16.717, -14.105, 16.006, 10.687, 16.814, 7.016, 10.127, 4.665, -5.704, 6.299, 15.768, 10.711, 24.843, 2.532, 0.019, -3.814, 6.713, 10.166, -0.283, 0.131, 21.712, -7.826, 14.531, 0.277, 24.889, 4.701, -10.619, -0.931, -11.407, None, None, None, None, 19.234, 3.427, 23.626, 2.487, -6.173, -2.222, -3.867, 9.014, 2.44, -3.993, -5.472, 3.895, 7.585, -11.328, -4.596, -0.238]
[21.699, 7.196, -17.141, 17.683, 6.705, -12.212, 18.687, -7.662, 17.614, 6.242, 4.443, -0.856, 6.606, -1.615, 10.877, 18.847, -0.37, -0.529, -4.248, 10.277, 5.804, 1.013, 14.262, -2.717, 7.416, -1.695, 4.943, -10.721, 5.815, 3.151, 8.909, 0.027, 6.356, 9.783, 9.812, -12.083, -0.883, 5.932, -4.045, 13.005, -0.201, 3.087, 15.782, -1.282, -0.863, 12.585, -6.661, 22.199, 5.434, -1.076, 6.81, 14.407, 7.369, 8.334, 5.896, 11.211, 0.504, 0.516, -7.654, -1.834, 0.081, -2.481, -0.547, 18.971, 3.839, -0.993, -5.578, None, None, None, None, 2.334, -1.075, 16.697, 0.656, 8.057, 9.485, 4.877, 15.248, 0.805, 1.316, 5.547, 5.704, -8.526, 1.46, -1.247, 10.29]
